,Date,Value
4437,2021-02-25,50624.84
4438,2021-02-26,46800.42
4439,2021-02-27,46340.31
4440,2021-02-28,46155.87
4441,2021-03-01,45113.92
4442,2021-03-02,49618.43
4443,2021-03-03,48356.04
4444,2021-03-04,50477.7
4445,2021-03-05,48448.91
4446,2021-03-06,48861.38
4447,2021-03-07,48881.59
4448,2021-03-08,51169.7
4449,2021-03-09,52299.33
4450,2021-03-10,54881.52
4451,2021-03-11,55997.23
4452,2021-03-12,57764.0
4453,2021-03-13,57253.28
4454,2021-03-14,61258.73
4455,2021-03-15,59133.47
4456,2021-03-16,55754.72
4457,2021-03-17,56872.38
4458,2021-03-18,58913.0
4459,2021-03-19,57665.9
4460,2021-03-20,58075.1
4461,2021-03-21,58085.8
4462,2021-03-22,57411.17
4463,2021-03-23,54204.96
4464,2021-03-24,54477.46
4465,2021-03-25,52508.23
4466,2021-03-26,51415.92
4467,2021-03-27,55074.47
4468,2021-03-28,55863.93
4469,2021-03-29,55783.71
4470,2021-03-30,57627.67
4471,2021-03-31,58730.13
4472,2021-04-01,58735.25
4473,2021-04-02,58736.92
4474,2021-04-03,59031.32
4475,2021-04-04,57076.49
4476,2021-04-05,58206.55
4477,2021-04-06,59054.1
4478,2021-04-07,58020.46
4479,2021-04-08,55947.27
4480,2021-04-09,58048.59
4481,2021-04-10,58102.58
4482,2021-04-11,59774.0
4483,2021-04-12,59964.87
4484,2021-04-13,59834.74
4485,2021-04-14,63554.44
4486,2021-04-15,62969.12
4487,2021-04-16,63252.63
4488,2021-04-17,61455.98
4489,2021-04-18,60087.09
4490,2021-04-19,56251.48
4491,2021-04-20,55703.14
4492,2021-04-21,56507.91
4493,2021-04-22,53808.8
4494,2021-04-23,51731.71
4495,2021-04-24,51153.13
4496,2021-04-25,50110.53
4497,2021-04-26,49075.58
4498,2021-04-27,54056.64
4499,2021-04-28,55071.46
4500,2021-04-29,54884.1
4501,2021-04-30,53584.15
4502,2021-05-01,57796.62
4503,2021-05-02,57857.5
4504,2021-05-03,56610.46
4505,2021-05-04,57213.33
4506,2021-05-05,53241.72
4507,2021-05-06,57473.23
4508,2021-05-07,56428.16
4509,2021-05-08,57380.27
4510,2021-05-09,58928.81
4511,2021-05-10,58280.73
4512,2021-05-11,55883.5
4513,2021-05-12,56750.0
4514,2021-05-13,49007.09
4515,2021-05-14,49702.27
4516,2021-05-15,49922.52
4517,2021-05-16,46736.58
4518,2021-05-17,46441.64
4519,2021-05-18,43596.24
4520,2021-05-19,42912.19
4521,2021-05-20,36964.27
4522,2021-05-21,40784.32
4523,2021-05-22,37280.35
4524,2021-05-23,37528.3
4525,2021-05-24,34754.54
4526,2021-05-25,38728.59
4527,2021-05-26,38410.5
4528,2021-05-27,39266.04
4529,2021-05-28,38445.29
4530,2021-05-29,35689.62
4531,2021-05-30,34647.67
4532,2021-05-31,35684.59
4533,2021-06-01,37310.54
4534,2021-06-02,36662.64
4535,2021-06-03,37585.24
4536,2021-06-04,39188.59
4537,2021-06-05,36885.51
4538,2021-06-06,35530.38
4539,2021-06-07,35816.17
4540,2021-06-08,33514.87
4541,2021-06-09,33450.19
4542,2021-06-10,37338.36
4543,2021-06-11,36704.57
4544,2021-06-12,37313.18
4545,2021-06-13,35494.9
4546,2021-06-14,39066.82
4547,2021-06-15,40525.8
4548,2021-06-16,40188.56
4549,2021-06-17,38324.87
4550,2021-06-18,38068.04
4551,2021-06-19,35729.82
4552,2021-06-20,35524.17
4553,2021-06-21,35592.35
4554,2021-06-22,31686.55
4555,2021-06-23,32447.59
4556,2021-06-24,33674.66
4557,2021-06-25,34639.38
4558,2021-06-26,31640.58
4559,2021-06-27,32160.91
4560,2021-06-28,34644.45
4561,2021-06-29,34456.67
4562,2021-06-30,35847.7
4563,2021-07-01,35047.36
4564,2021-07-02,33536.88
4565,2021-07-03,33856.86
4566,2021-07-04,34688.98
4567,2021-07-05,35309.3
4568,2021-07-06,33747.97
4569,2021-07-07,34211.01
4570,2021-07-08,33839.04
4571,2021-07-09,32877.41
4572,2021-07-10,33818.52
4573,2021-07-11,33515.57
4574,2021-07-12,34227.64
4575,2021-07-13,33158.25
4576,2021-07-14,32686.56
4577,2021-07-15,32814.61
4578,2021-07-16,31738.59
4579,2021-07-17,31421.25
4580,2021-07-18,31520.66
4581,2021-07-19,31783.49
4582,2021-07-20,30815.94
4583,2021-07-21,29790.24
4584,2021-07-22,32118.06
4585,2021-07-23,32297.89
4586,2021-07-24,33581.63
4587,2021-07-25,34279.34
4588,2021-07-26,35365.2
4589,2021-07-27,37318.14
4590,2021-07-28,39405.95
4591,2021-07-29,40002.53
4592,2021-07-30,40005.93
4593,2021-07-31,42214.15
4594,2021-08-01,41659.06
4595,2021-08-02,40000.46
4596,2021-08-03,39193.94
4597,2021-08-04,38138.0
4598,2021-08-05,39750.14
4599,2021-08-06,40882.0
4600,2021-08-07,42825.95
4601,2021-08-08,44634.13
4602,2021-08-09,43816.14
4603,2021-08-10,46333.46
4604,2021-08-11,45608.37
4605,2021-08-12,45611.46
4606,2021-08-13,44417.78
4607,2021-08-14,47833.98
4608,2021-08-15,47112.19
4609,2021-08-16,47056.41
4610,2021-08-17,45982.55
4611,2021-08-18,44648.57
4612,2021-08-19,44777.86
4613,2021-08-20,46734.65
4614,2021-08-21,49327.75
4615,2021-08-22,48932.02
4616,2021-08-23,49335.68
4617,2021-08-24,49523.5
4618,2021-08-25,47744.58
4619,2021-08-26,48972.09
4620,2021-08-27,46962.8
4621,2021-08-28,49056.86
4622,2021-08-29,48897.65
4623,2021-08-30,48806.78
4624,2021-08-31,47074.77
4625,2021-09-01,47155.87
4626,2021-09-02,48862.76
4627,2021-09-03,49329.01
4628,2021-09-04,50035.33
4629,2021-09-05,49947.38
4630,2021-09-06,51769.06
4631,2021-09-07,52677.4
4632,2021-09-08,46809.17
4633,2021-09-09,46078.38
4634,2021-09-10,46368.69
4635,2021-09-11,44847.48
4636,2021-09-12,45144.79
4637,2021-09-13,46059.12
4638,2021-09-14,44968.76
4639,2021-09-15,47072.12
4640,2021-09-16,48167.85
4641,2021-09-17,47785.26
4642,2021-09-18,47263.6
4643,2021-09-19,48259.45
4644,2021-09-20,47249.38
4645,2021-09-21,42901.56
4646,2021-09-22,40619.27
4647,2021-09-23,43604.76
4648,2021-09-24,44888.96
4649,2021-09-25,42815.56
4650,2021-09-26,42742.01
4651,2021-09-27,43182.63
4652,2021-09-28,42238.2
4653,2021-09-29,41011.16
4654,2021-09-30,41522.38
4655,2021-10-01,43757.81
4656,2021-10-02,48140.11
4657,2021-10-03,47727.1
4658,2021-10-04,48205.72
4659,2021-10-05,49143.95
4660,2021-10-06,51505.83
4661,2021-10-07,55343.76
4662,2021-10-08,53801.1
4663,2021-10-09,53867.3
4664,2021-10-10,55122.59
4665,2021-10-11,54625.74
4666,2021-10-12,57452.01
4667,2021-10-13,56242.94
4668,2021-10-14,57406.69
4669,2021-10-15,57397.74
4670,2021-10-16,61641.17
4671,2021-10-17,60948.78
4672,2021-10-18,61546.21
4673,2021-10-19,61971.59
4674,2021-10-20,64287.64
4675,2021-10-21,66063.56
4676,2021-10-22,62354.86
4677,2021-10-23,60697.06
4678,2021-10-24,61277.28
4679,2021-10-25,60884.18
4680,2021-10-26,63070.54
4681,2021-10-27,60345.17
4682,2021-10-28,58538.49
4683,2021-10-29,60587.09
4684,2021-10-30,62249.18
4685,2021-10-31,61731.29
4686,2021-11-01,61373.44
4687,2021-11-02,61029.5
4688,2021-11-03,63241.11
4689,2021-11-04,62954.86
4690,2021-11-05,61441.83
4691,2021-11-06,61072.32
4692,2021-11-07,61516.31
4693,2021-11-08,63293.22
4694,2021-11-09,67562.17
4695,2021-11-10,66954.11
4696,2021-11-11,64976.73
4697,2021-11-12,64838.81
4698,2021-11-13,64254.67
4699,2021-11-14,64420.94
4700,2021-11-15,65468.75
4701,2021-11-16,63584.25
4702,2021-11-17,60172.26
4703,2021-11-18,60381.35
4704,2021-11-19,56921.34
4705,2021-11-20,58133.02
4706,2021-11-21,59777.98
4707,2021-11-22,58755.9
4708,2021-11-23,56301.52
4709,2021-11-24,57578.22
4710,2021-11-25,57187.54
4711,2021-11-26,58935.45
4712,2021-11-27,53588.21
4713,2021-11-28,54801.15
4714,2021-11-29,57292.28
4715,2021-11-30,57828.45
4716,2021-12-01,57025.79
4717,2021-12-02,57229.76
4718,2021-12-03,56508.48
4719,2021-12-04,53713.84
4720,2021-12-05,49253.86
4721,2021-12-06,49380.43
4722,2021-12-07,50564.63
4723,2021-12-08,50645.41
4724,2021-12-09,50511.12
4725,2021-12-10,47659.68
4726,2021-12-11,47137.46
4727,2021-12-12,49379.67
4728,2021-12-13,50117.25
4729,2021-12-14,46757.09
4730,2021-12-15,48392.79
4731,2021-12-16,48884.66
4732,2021-12-17,47658.38
4733,2021-12-18,46173.51
4734,2021-12-19,46863.67
4735,2021-12-20,46689.28
4736,2021-12-21,46910.13
4737,2021-12-22,48934.57
4738,2021-12-23,48628.35
4739,2021-12-24,50785.69
4740,2021-12-25,50814.92
4741,2021-12-26,50470.89
4742,2021-12-27,50801.11
4743,2021-12-28,50692.3
4744,2021-12-29,47601.26
4745,2021-12-30,46408.87
4746,2021-12-31,47132.96
4747,2022-01-01,46249.56
4748,2022-01-02,47763.33
4749,2022-01-03,47327.87
4750,2022-01-04,46441.99
4751,2022-01-05,45862.98
4752,2022-01-06,43436.17
4753,2022-01-07,43120.63
4754,2022-01-08,41528.04
4755,2022-01-09,41690.93
4756,2022-01-10,41864.44
4757,2022-01-11,41849.0
4758,2022-01-12,42723.37
4759,2022-01-13,43926.0
4760,2022-01-14,42546.44
4761,2022-01-15,43099.37
4762,2022-01-16,43146.53
4763,2022-01-17,43102.44
4764,2022-01-18,42248.35
4765,2022-01-19,42381.48
4766,2022-01-20,41707.85
4767,2022-01-21,40684.42
4768,2022-01-22,36480.85
4769,2022-01-23,35071.43
4770,2022-01-24,36280.82
4771,2022-01-25,36678.82
4772,2022-01-26,36948.81
4773,2022-01-27,36823.5
4774,2022-01-28,37146.85
4775,2022-01-29,37770.15
4776,2022-01-30,38186.49
4777,2022-01-31,37918.62
4778,2022-02-01,38521.79
4779,2022-02-02,38739.74
4780,2022-02-03,36912.68
4781,2022-02-04,37092.4
4782,2022-02-05,41584.19
4783,2022-02-06,41435.43
4784,2022-02-07,42450.98
4785,2022-02-08,43834.02
4786,2022-02-09,44133.28
4787,2022-02-10,44397.3
4788,2022-02-11,43531.11
4789,2022-02-12,42401.27
4790,2022-02-13,42245.56
4791,2022-02-14,42104.89
4792,2022-02-15,42580.94
4793,2022-02-16,44536.2
4794,2022-02-17,43948.81
4795,2022-02-18,40565.69
4796,2022-02-19,40014.55
4797,2022-02-20,40115.05
4798,2022-02-21,38382.32
4799,2022-02-22,37031.08
4800,2022-02-23,38262.17
4801,2022-02-24,37291.48
4802,2022-02-25,38344.78
4803,2022-02-26,39222.6
4804,2022-02-27,39103.91
4805,2022-02-28,37704.56
4806,2022-03-01,43226.36
4807,2022-03-02,44418.83
4808,2022-03-03,43934.85
4809,2022-03-04,42464.4
4810,2022-03-05,39141.25
4811,2022-03-06,39399.58
4812,2022-03-07,38407.69
4813,2022-03-08,38032.5
4814,2022-03-09,38753.1
4815,2022-03-10,41956.53
4816,2022-03-11,39437.89
4817,2022-03-12,38741.04
4818,2022-03-13,38809.18
4819,2022-03-14,37820.39
4820,2022-03-15,39680.6
4821,2022-03-16,39320.82
4822,2022-03-17,41133.08
4823,2022-03-18,40946.78
4824,2022-03-19,41795.77
4825,2022-03-20,42222.32
4826,2022-03-21,41250.83
4827,2022-03-22,41071.41
4828,2022-03-23,42372.67
4829,2022-03-24,42905.06
4830,2022-03-25,44004.47
4831,2022-03-26,44334.33
4832,2022-03-27,44542.39
4833,2022-03-28,46858.53
4834,2022-03-29,47115.93
4835,2022-03-30,47448.01
4836,2022-03-31,47064.16
4837,2022-04-01,45539.22
4838,2022-04-02,46282.56
4839,2022-04-03,45825.36
4840,2022-04-04,46425.52
4841,2022-04-05,46611.26
4842,2022-04-06,45508.16
4843,2022-04-06,43939.75
